,left_ax
24916,-0.65377927
24917,-0.6584781999999999
24918,-0.6625025999999999
24919,-0.66576266
24920,-0.66838896
24921,-0.6657323
24922,-0.6567276999999999
24923,-0.64312434
24924,-0.6230001000000001
24925,-0.6043046
24926,-0.586063
24927,-0.5705581999999999
24928,-0.5595903
24929,-0.55296934
24930,-0.5417
24931,-0.5350798000000001
24932,-0.5252538
24933,-0.51470834
24934,-0.5084960000000001
24935,-0.5084960000000001
24936,-0.49907768
24937,-0.49125934
24938,-0.48711458
24939,-0.4840109
24940,-0.47882867
24941,-0.47963363
24942,-0.47199175
24943,-0.46607545
24944,-0.46320757
24945,-0.46384177
24946,-0.467992
24947,-0.467992
24948,-0.46867624
24949,-0.47153395
24950,-0.4782952
24951,-0.48875937
24952,-0.499224
24953,-0.5115746
24954,-0.51898295
24955,-0.5378828
24956,-0.5671059
24957,-0.5925611
24958,-0.5889763000000001
24959,-0.5794661
24960,-0.60328776
24961,-0.6451781999999999
24962,-0.6749746999999999
24963,-0.6582438
24964,-0.6450064
24965,-0.6572585
24966,-0.6742071
24967,-0.67389095
24968,-0.6396081
24969,-0.5854249
24970,-0.5373484000000001
24971,-0.4863612
24972,-0.4273975
24973,-0.35888237
24974,-0.2847961
24975,-0.20994566
24976,-0.13389006
24977,-0.060189046
24978,0.009179296
24979,0.07431062
24980,0.13566512
24981,0.19800572
24982,0.25480682
24983,0.30076474
24984,0.33257735
24985,0.35050562
24986,0.351848
24987,0.34850207
24988,0.33671954
24989,0.31450817
24990,0.28443518
24991,0.26212728
24992,0.23917915
24993,0.22042564
24994,0.20823678
24995,0.20270938
24996,0.20031896
24997,0.21800716
24998,0.24276415
24999,0.27289933
25000,0.31079665
25001,0.362584
25002,0.3827078
25003,0.41297138
25004,0.44551432
25005,0.4742127
25006,0.49711126
25007,0.5220622
25008,0.56399876
25009,0.60210484
25010,0.6424491999999999
25011,0.68188983
25012,0.70932657
25013,0.7290484
25014,0.761093
25015,0.77890277
25016,0.7758841999999999
25017,0.74924284
25018,0.69671476
25019,0.65163743
25020,0.60361505
25021,0.55491436
25022,0.5069975999999999
25023,0.46312803
25024,0.43253914
25025,0.45773464
25026,0.72930485
25027,0.9567963
25028,1.0491289
25029,1.0450532
25030,0.72629195
25031,0.83169806
25032,1.3027059
25033,0.7258854
25034,-0.4615477
25035,0.27144727
25036,-0.26385832
25037,-0.3046897
25038,-0.36199555
25039,-0.2668077
25040,-0.04078414
25041,-0.54469585
25042,-0.8812221
25043,-0.9231063
25044,-1.0722585
25045,-1.2793223
25046,-1.052686
25047,0.8280860000000001
25048,0.19255503
25049,-0.38175514
25050,-0.73510474
25051,-0.9089677
25052,-0.88663834
25053,-0.44994172
25054,0.25716364
25055,0.8616212
25056,1.2439902
25057,1.2716103
25058,0.71194625
25059,0.0080894319999999
25060,-0.341693
25061,-0.4818455
25062,-0.3635543
25063,0.0320071429999999
25064,0.36727747
25065,0.33969954
25066,0.18615766
25067,0.14417286
25068,0.26295626
25069,0.40860632
25070,0.2931078
25071,0.14939424
25072,0.028697409
25073,-0.0570200159999999
25074,-0.107223645
25075,-0.12947415
25076,-0.18582805
25077,-0.18207334
25078,-0.12933828
25079,-0.068002015
25080,-0.029510994
25081,0.0030903232
25082,-0.006691607
25083,-0.020012584
25084,-0.042953942
25085,-0.064854026
25086,-0.06716684
25087,-0.04624028
25088,-0.031921525
25089,-0.043313038
25090,-0.07761374
25091,-0.118169926
25092,-0.13942745
25093,-0.12936425
25094,-0.12751389
25095,-0.112488456
25096,-0.086064406
25097,-0.06548421
25098,-0.081984
25099,-0.13631257
25100,-0.15483697
25101,-0.1685526
25102,-0.18177235
25103,-0.18382716
25104,-0.16329823
25105,-0.13635646
25106,-0.10286358
25107,-0.09220578
25108,-0.1095943
25109,-0.13627894
25110,-0.16002253
25111,-0.21299604
25112,-0.3480101
25113,-0.43737832
25114,-0.37919465
25115,-0.17485957
25116,0.3077204
25117,0.1800652
25118,-0.08523
25119,-0.29290876
25120,-0.37827134
25121,-0.30058348
25122,-0.15357035
25123,-0.16805798
25124,-0.23966905
25125,-0.23220357
25126,-0.08640691
25127,-0.1777594
25128,-0.1655319
25129,-0.18716946
25130,-0.19138187
25131,-0.16147329
25132,-0.15511441
25133,-0.17322624
25134,-0.18425748
25135,-0.14637887
25136,-0.10370729
25137,-0.08655929
25138,-0.036255058
25139,0.029951515
25140,0.06205173
25141,0.054755423
25142,0.028515749
25143,0.010761499
25144,0.00029687997
25145,-0.026921134
25146,0.06895854
25147,0.15694475
25148,0.1646974
25149,0.1184065
25150,0.15386008
25151,0.050307084
25152,-0.12123434
25153,-0.27317443
25154,-0.3440408
25155,-0.3830796
25156,-0.37421647
25157,-0.20250684
25158,-0.116355106
25159,-0.1643584
25160,-0.10205931
25161,0.09076912
25162,-0.04692347
25163,-0.25781003
25164,-0.29866558
25165,-0.11124432
25166,-0.44665912
25167,-0.74655163
25168,-0.64649034
25169,-0.59500664
25170,-0.8018565
25171,-0.8910879999999999
25172,-0.7361243000000001
25173,-0.8639728999999999
25174,-0.9246882
25175,-0.8664506
25176,-0.82207024
25177,-0.8443809999999999
25178,-0.76141584
25179,-0.8022050000000001
25180,-0.83071774
25181,-0.7459380999999999
25182,-0.67901456
25183,-0.60238844
25184,-0.46544614
25185,-0.22271372
25186,-0.031760994
25187,-0.12841284
25188,-0.051122107
25189,0.042084824
25190,0.12015614
25191,0.1470114
25192,0.10770976
25193,0.042769607
25194,0.0062228419999999
25195,-0.032872826
25196,-0.1059164
25197,-0.2188995
25198,-0.35103875
25199,-0.48987848
25200,-0.6106971
25201,-0.7087446999999999
25202,-0.7888536999999999
25203,-0.8547956
25204,-0.9038736
25205,-0.95056194
25206,-0.98629737
25207,-1.0055863
25208,-1.0107183000000002
25209,-1.006995
25210,-0.99653167
25211,-0.98300874
25212,-0.95982534
25213,-0.92840105
25214,-0.89258325
25215,-0.8572863000000002
25216,-0.8266974
25217,-0.78753567
25218,-0.7399544
25219,-0.6905175
25220,-0.64332604
25221,-0.59716076
25222,-0.5540958
25223,-0.5146867
25224,-0.479497
25225,-0.44826248
25226,-0.42082173
25227,-0.39828545
25228,-0.37378177
25229,-0.35628882
25230,-0.34210315
25231,-0.33045202
25232,-0.32290503
25233,-0.32169756
25234,-0.33077323
25235,-0.3363274
25236,-0.34151974
25237,-0.3485834
25238,-0.35602856
25239,-0.36045578
25240,-0.37069908
25241,-0.37863293
25242,-0.38484076
25243,-0.39008304
25244,-0.390888
25245,-0.38525322
25246,-0.3713779
25247,-0.34856907
25248,-0.31700447
25249,-0.27737895
25250,-0.22988674
25251,-0.18692677
25252,-0.1401783999999999
25253,-0.09930388
25254,-0.06742895
25255,-0.041365277
25256,-0.02888823
25257,-0.030849924
25258,-0.04260699
25259,-0.070796065
25260,-0.11646368
25261,-0.16921489
25262,-0.2227386
25263,-0.27593535
25264,-0.32327136
25265,-0.3654947
25266,-0.40559795
25267,-0.44504064
25268,-0.48525915
25269,-0.52188516
25270,-0.55254203
25271,-0.5779274
25272,-0.5999181
25273,-0.6144076
25274,-0.6296210999999999
25275,-0.64076376
25276,-0.64638865
25277,-0.6458853
25278,-0.6388213
25279,-0.61990696
25280,-0.5993048000000001
25281,-0.57887733
25282,-0.55759215
25283,-0.53529716
25284,-0.51557535
25285,-0.49505657
25286,-0.4764035
25287,-0.46010482
25288,-0.44605744
25289,-0.43446532
25290,-0.42842883
25291,-0.4223923
25292,-0.41864866
25293,-0.41624394
25294,-0.4152381
25295,-0.4169111
25296,-0.42009833
25297,-0.42788738
25298,-0.43927994
25299,-0.45361966
25300,-0.46905786
25301,-0.4794164000000001
25302,-0.48608777
25303,-0.49246126
25304,-0.49561876
25305,-0.49472222
25306,-0.49227268
25307,-0.4874924
25308,-0.4792058
25309,-0.46637765
25310,-0.4512611
25311,-0.43746778
25312,-0.42750764
25313,-0.41790697
25314,-0.40700236
25315,-0.39688396
25316,-0.38753164
25317,-0.374784
25318,-0.35606134
25319,-0.34042573
25320,-0.32875234
25321,-0.31945983
25322,-0.31025863
25323,-0.3042833
25324,-0.30283883
25325,-0.3048907
25326,-0.30830637
25327,-0.31404203
25328,-0.32997826
25329,-0.34668973
25330,-0.36461526
25331,-0.38670376
25332,-0.41088626
25333,-0.43173078
25334,-0.44925842
25335,-0.4640773
25336,-0.48140785
25337,-0.50515276
25338,-0.534987
25339,-0.56088
25340,-0.5652037
25341,-0.5594366
25342,-0.5705526
25343,-0.6020605
25344,-0.63032484
25345,-0.6150304
25346,-0.5966121999999999
25347,-0.60124046
25348,-0.6234775
25349,-0.6448994
25350,-0.6414171
25351,-0.61727107
25352,-0.59440976
25353,-0.57186925
25354,-0.5472183
25355,-0.5180020000000001
25356,-0.48338822
25357,-0.4564187
25358,-0.42777953
25359,-0.39121893
25360,-0.34664243
25361,-0.29970896
25362,-0.26147777
25363,-0.22681805
25364,-0.19070269
25365,-0.15013462
25366,-0.105866894
25367,-0.062761165
25368,-0.018483102
25369,0.013836781
25370,0.0411519
25371,0.06546021
25372,0.0883535
25373,0.114515044
25374,0.14106837
25375,0.17161904
25376,0.20717849
25377,0.24839978
25378,0.29669714
25379,0.35907438
25380,0.41778713
25381,0.4645995
25382,0.4997834
25383,0.52419156
25384,0.53812796
25385,0.5437634
25386,0.519634
25387,0.4920521
25388,0.46138173
25389,0.41659844
25390,0.340136
25391,0.28460014
25392,0.22176261
25393,0.15163606
25394,0.08356973
25395,0.023909219
25396,-0.047740743
25397,-0.1159875
25398,-0.18516594
25399,-0.25582194
25400,-0.33145443
25401,-0.37592775
25402,0.0011527986
25403,0.21980469
25404,0.46915022
25405,0.7389560000000001
25406,1.0005445
25407,1.2990803999999998
25408,3.0402322
25409,1.8841913
25410,0.57935137
25411,0.3789118
25412,0.99833107
25413,-0.16819473
25414,-0.21721548
25415,-0.21470027
25416,0.11070609
25417,0.12336846
25418,-0.90265584
25419,-0.48935628
25420,-1.3629998
25421,-0.8297037
25422,0.047995653
25423,0.1953148
25424,-0.5832831999999999
25425,-1.1805714
25426,-1.3416257
25427,-1.1638044
25428,-0.6588435
25429,0.109826945
25430,0.93924314
25431,1.3335629
25432,1.4809451
25433,1.1971021000000002
25434,0.62415594
25435,0.059091993
25436,-0.3594928
25437,-0.51709694
25438,-0.44935784
25439,-0.25095004
25440,0.0001702017199999
25441,0.2524386
25442,0.38445085
25443,0.22141017
25444,0.077234074
25445,0.06910898
25446,0.12785353
25447,-0.027391363
25448,-0.111108325
25449,-0.056049623
25450,0.07791376
25451,0.20141989
25452,0.23960054
25453,0.19452216
25454,0.11350932
25455,0.07630997
25456,0.012905598
25457,-0.09470996
25458,-0.20771576
25459,-0.2548055
25460,-0.31225577
25461,-0.36015105
25462,-0.39536542
25463,-0.41387948
25464,-0.40779188
25465,-0.3900825
25466,-0.3657329
25467,-0.31310776
25468,-0.24734141
25469,-0.19106828
25470,-0.15082066
25471,-0.1019446
25472,-0.08567689
25473,-0.10864038
25474,-0.15749949
25475,-0.20951463
25476,-0.25378802
25477,-0.28667974
25478,-0.3255164
25479,-0.3308822
25480,-0.30020142
25481,-0.27673057
25482,-0.26948676
25483,-0.28550294
25484,-0.35104162
25485,-0.35806853
25486,-0.2288681
25487,-0.017568
25488,0.29952994
25489,0.20167913
25490,-0.00697825
25491,-0.17214163
25492,-0.24699979
25493,-0.17448993
25494,-0.044821247
25495,0.0044516553
25496,-0.020534245
25497,-0.0740781
25498,-0.09797939
25499,-0.025562309
25500,-0.005636935
25501,-0.019312868
25502,-0.049188778
25503,-0.08437046
25504,-0.11624292
25505,-0.12644228
25506,-0.098955445
25507,-0.09400787
25508,-0.13887128
25509,-0.11536534
25510,-0.114192
25511,-0.10899374
25512,-0.09624584
25513,-0.06093376
25514,0.016064994
25515,0.034785718
25516,0.013086762
25517,-0.021495048
25518,-0.050722323
25519,-0.06613736
25520,-0.08087838
25521,0.025993573
25522,0.049288306
25523,0.03123404
25524,0.0065335394
25525,-0.035084702
25526,-0.1302915
25527,-0.271379
25528,-0.36784217
25529,-0.40580744
25530,-0.39499497
25531,-0.26394993
25532,-0.12642224
25533,-0.10704487
25534,-0.04323983
25535,0.13428593
25536,0.27572
25537,0.024569124
25538,-0.03005981
25539,0.059735205
25540,0.008046613
25541,-0.36189714
25542,-0.45164934
25543,-0.19390436
25544,-0.3007452
25545,-0.50439316
25546,-0.5367393
25547,-0.32447085
25548,-0.56394964
25549,-0.70413226
25550,-0.64291674
25551,-0.55934304
25552,-0.5840920000000001
25553,-0.66857684
25554,-0.68869853
25555,-0.62609816
25556,-0.5893029000000001
25557,-0.57559675
25558,-0.53914547
25559,-0.44657594
25560,-0.38654485
25561,-0.3978174
25562,-0.12977797
25563,0.16139112
25564,-0.014443574
25565,0.013327917
25566,0.14759676
25567,0.26186615
25568,0.31847778
25569,0.3138072
25570,0.2715679
25571,0.23736103
25572,0.21899167
25573,0.17099166
25574,0.074322924
25575,-0.06564308
25576,-0.21335521
25577,-0.3507483
25578,-0.46739462
25579,-0.5647089
25580,-0.64362013
25581,-0.7055168
25582,-0.7542113
25583,-0.7950885999999999
25584,-0.8224359
25585,-0.8391395
25586,-0.851449
25587,-0.8657966
25588,-0.8734447
25589,-0.8738017
25590,-0.87613595
25591,-0.8847376
25592,-0.89886606
25593,-0.91162944
25594,-0.91525173
25595,-0.91726387
25596,-0.9169822
25597,-0.91356075
25598,-0.9072521
25599,-0.901618
25600,-0.8959832
25601,-0.88292646
25602,-0.86215925
25603,-0.83542264
25604,-0.8059603
25605,-0.7793935000000001
25606,-0.74961776
25607,-0.7161755
25608,-0.6832050999999999
25609,-0.6525132
25610,-0.62158614
25611,-0.5922085
25612,-0.56415266
25613,-0.53687316
25614,-0.510554
25615,-0.48640698
25616,-0.4674882000000001
25617,-0.44700158
25618,-0.42893243
25619,-0.4153894
25620,-0.40505987
25621,-0.39484677
25622,-0.3835786
25623,-0.37598175
25624,-0.36760983
25625,-0.36052114
25626,-0.355068
25627,-0.34955883
25628,-0.35197374
25629,-0.35678342
25630,-0.36509427
25631,-0.37481368
25632,-0.3838998
25633,-0.392352
25634,-0.40310758
25635,-0.415098
25636,-0.42591476
25637,-0.43366307
25638,-0.4371285
25639,-0.43593347
25640,-0.4354354
25641,-0.4329653
25642,-0.42988822
25643,-0.427976
25644,-0.427976
25645,-0.42370334
25646,-0.43097344
25647,-0.43689936
25648,-0.44167998
25649,-0.4544376
25650,-0.46240473
25651,-0.47612786
25652,-0.4921139
25653,-0.50916505
25654,-0.5263426
25655,-0.5418784000000001
25656,-0.55628085
25657,-0.5700447
25658,-0.5837872
25659,-0.5965248000000001
25660,-0.6057276
25661,-0.6081178
25662,-0.61313707
25663,-0.6203871
25664,-0.6289026999999999
25665,-0.6371886999999999
25666,-0.64276564
25667,-0.6479742
25668,-0.65649927
25669,-0.66362035
25670,-0.6687989000000001
25671,-0.6775628
25672,-0.68632674
25673,-0.69795984
25674,-0.7089345
25675,-0.71903276
25676,-0.72864395
25677,-0.73302597
25678,-0.7320299
25679,-0.7304364999999999
25680,-0.73099416
25681,-0.73355365
25682,-0.733952
25683,-0.73234224
25684,-0.725344
25685,-0.71665996
25686,-0.70707697
25687,-0.6960904
25688,-0.6844170999999999
25689,-0.6655754
25690,-0.64742565
25691,-0.62889266
25692,-0.61077946
25693,-0.5951679
25694,-0.57625353
25695,-0.5647324
25696,-0.54840124
25697,-0.53179884
25698,-0.5190916
25699,-0.5082147
25700,-0.49694514
25701,-0.4922156
25702,-0.4897205
25703,-0.4886439
25704,-0.48911685
25705,-0.4899219
25706,-0.4938259
25707,-0.50599957
25708,-0.5120226999999999
25709,-0.51459974
25710,-0.52423775
25711,-0.52101827
25712,-0.5264918000000001
25713,-0.5210321
25714,-0.51360744
25715,-0.50861245
25716,-0.49989784
25717,-0.49386057
25718,-0.48714995
25719,-0.46094093
25720,-0.4227729
25721,-0.39266917
25722,-0.39669353
25723,-0.40191057
25724,-0.39373034
25725,-0.38663673
25726,-0.39637592
25727,-0.42868963
25728,-0.4516313
25729,-0.4522351
25730,-0.43439552
25731,-0.4032056
25732,-0.36039677
25733,-0.3051049000000001
25734,-0.24795325
25735,-0.17831096
25736,-0.09777442
25737,-0.007336795
25738,0.09300853
25739,0.20487516
25740,0.31596112
25741,0.41932842
25742,0.51034224
25743,0.58877015
25744,0.6550696999999999
25745,0.7041729
25746,0.7314763000000001
25747,0.7419057
25748,0.73617005
25749,0.7143341
25750,0.6765454000000001
25751,0.6246259
25752,0.5594882
25753,0.48642674
25754,0.40384802
25755,0.31490302
25756,0.22951573
25757,0.14257888
25758,0.06660319
25759,-0.0016222545
25760,-0.060305014
25761,-0.105886884
25762,-0.1344627
25763,-0.14655526
25764,-0.14319052
25765,-0.12274292
25766,-0.086178645
25767,-0.035976
25768,0.027616689
25769,0.12170041
25770,0.23080464
25771,0.3374453
25772,0.43428642
25773,0.5257341
25774,0.60622096
25775,0.67336744
25776,0.72277766
25777,0.7601806
25778,0.7889046999999999
25779,0.801784
25780,0.8182859
25781,0.908325
25782,0.9874161
25783,0.9947416
25784,0.9348727
25785,0.9827684
25786,0.70011777
25787,0.42143494
25788,1.0366281
25789,1.4245924
25790,-0.42780754
25791,0.34325573
25792,0.39883798
25793,0.19934511
25794,0.054998673
25795,0.23364902
25796,0.875134
25797,-0.546192
25798,-0.37464538
25799,-0.85591274
25800,-1.5375133
25801,-1.1734775
25802,0.5412931
25803,-0.2550615
25804,-0.7694166
25805,-1.0737294
25806,-1.2551948999999998
25807,-1.2299392
25808,-0.41079497
25809,0.45536423
25810,0.92737544
25811,1.2238725
25812,1.3601353
25813,1.0155165000000002
25814,0.4400361
25815,-0.018540392
25816,-0.3359707
25817,-0.45843166
25818,-0.37513113
25819,-0.17429544
25820,-0.025121775
25821,0.2772014
25822,0.50683624
25823,0.51189655
25824,0.2738423
25825,0.06493033
25826,0.0608292259999999
25827,0.08427799
25828,0.112158276
25829,0.09396396
25830,0.038335163
25831,-0.012969648
25832,-0.014593647
25833,0.024805367
25834,0.038221348
25835,0.007101905
25836,-0.04435161
25837,-0.07269776
25838,-0.04874684
25839,-0.055633456
25840,-0.0523387
25841,-0.047475476
25842,-0.055211976
25843,-0.085194424
25844,-0.12823041
25845,-0.16314961
25846,-0.20680766
25847,-0.23413073
25848,-0.24338868
25849,-0.2508377
25850,-0.27113727
25851,-0.24666876
25852,-0.19691606
25853,-0.16856267
25854,-0.15547414
25855,-0.12523171
25856,-0.10939604
25857,-0.1287924
25858,-0.14448142
25859,-0.14671193
25860,-0.14868955
25861,-0.16929415
25862,-0.18066554
25863,-0.17553739
25864,-0.18046527
25865,-0.196131
25866,-0.25541058
25867,-0.37605485
25868,-0.34479287
25869,-0.24045834
25870,0.052586094
25871,0.2209015
25872,0.13480026
25873,-0.085521854
25874,-0.2292274
25875,-0.21990462
25876,-0.16382924
25877,-0.08302826
25878,-0.041724592
25879,-0.13494839
25880,-0.32091627
25881,-0.20692231
25882,-0.14402579
25883,-0.121867746
25884,-0.10092605
25885,-0.13920118
25886,-0.1488606
25887,-0.20391667
25888,-0.22516422
25889,-0.21605778
25890,-0.21013172
25891,-0.20892443
25892,-0.22071664
25893,-0.1723384
25894,-0.119427815
25895,-0.07948651
25896,-0.03211403
25897,0.032290433
25898,0.03702757
25899,-0.0068067578
25900,-0.05606956
25901,-0.075185016
25902,-0.052527767
25903,0.004215407
25904,0.0828859659999999
25905,0.095444
25906,0.08160145
25907,0.08050104
25908,0.015291525
25909,-0.1295766
25910,-0.24761881
25911,-0.30422926
25912,-0.31193754
25913,-0.28400597
25914,-0.08882553
25915,-0.09817703
25916,-0.09024966
25917,0.012573638
25918,0.13863343
25919,0.09778787
25920,-0.0789032059999999
25921,-0.07153911
25922,-0.020149784
25923,-0.15101206
25924,-0.45658672
25925,-0.462624
25926,-0.3692495
25927,-0.54114413
25928,-0.6909338
25929,-0.67321765
25930,-0.5452946
25931,-0.7710600000000001
25932,-0.8923549999999999
25933,-0.842363
25934,-0.79773897
25935,-0.82699513
25936,-0.8740431999999999
25937,-0.8744457
25938,-0.83857614
25939,-0.7855272
25940,-0.75678766
25941,-0.7444921
25942,-0.6628923000000001
25943,-0.47493586
25944,-0.56460816
25945,-0.24477309
25946,0.06241732
25947,-0.11752156
25948,-0.14770795
25949,-0.007829481
25950,0.12025475
25951,0.20585795
25952,0.23508061
25953,0.20996493
25954,0.16770492
25955,0.14754318
25956,0.12706695
25957,0.0787559999999999
25958,-0.009802448
25959,-0.12954569
25960,-0.2611584
25961,-0.3772763
25962,-0.47854197
25963,-0.5677357
25964,-0.6491249
25965,-0.7276096
25966,-0.78581494
25967,-0.8412748999999999
25968,-0.89895874
25969,-0.95174354
25970,-0.98941195
25971,-1.0159755
25972,-1.0373275
25973,-1.0510871000000002
25974,-1.0585117
25975,-1.0599761
25976,-1.0546772
25977,-1.0471083
25978,-1.038225
25979,-1.026434
25980,-1.0122911
25981,-0.9967944
25982,-0.9792668
25983,-0.9517904
25984,-0.9204383
25985,-0.88720316
25986,-0.8537413
25987,-0.82138515
25988,-0.7855324
25989,-0.7554133000000001
25990,-0.73291636
25991,-0.7149904
25992,-0.6973114
25993,-0.6813768
25994,-0.66365016
25995,-0.64626193
25996,-0.6278764
25997,-0.6088541999999999
25998,-0.59292
